source_query,post_owner.id,owner_name,qualifying_rows,unique_post_ids,unique_normalized_texts,repeated_id_rows,repeated_text_rows
datacenter,2266469387169223,XFacts,2,2,1,0,1
datacenter,1421714125795682,HalabTech,2,2,1,0,1
datacenter,989134600948546,The Outsider,3,3,2,0,1
datacenter,783916630167016,Progressive Power,21,21,20,0,1
datacenter,1573978266668347,Tamar apple official,4,4,3,0,1
datacenter,922786339034823,Skilled Pinoy,2,2,1,0,1
datacenter,825219243190996,The RED Review,3,3,2,0,1
datacenter,1427286672668445,The Rabbit Hole,2,2,1,0,1
datacenter,995988438692541,Stilejob,2,2,1,0,1
datacenter,781604734139731,Eric Engle,3,3,2,0,1
datacenter,1596566571178552,Intel,2,2,1,0,1
datacenter,279266891737573,Neowin,14,14,13,0,1
datacenter,6952737821429302,JLL,23,23,22,0,1
datacenter,24544030651962015,Stats Universe,2,2,1,0,1
datacenter,24543072918624057,Mind SPARK,3,3,2,0,1
datacenter,1128024749469424,Demetria Clark,3,3,2,0,1
datacenter,338075449111320,Entrepreneur India,28,28,27,0,1
datacenter,355969616816122,Lil Patch Of Heaven,2,2,1,0,1
datacenter,386455270398822,Tech Media Wire,18,18,17,0,1
datacenter,4073024772920146,The Fox Watershed,3,3,2,0,1
datacenter,3798539550395739,The Cryptic facts,2,2,1,0,1
datacenter,223006177356191,Conservative News Daily,15,15,14,0,1
datacenter,1272949073394708,Climate Justice Alliance,12,12,11,0,1
datacenter,385589464000274,Dr Heera Lal IAS,3,3,2,0,1
datacenter,3541337516159687,Steve Spell II,2,2,1,0,1
datacenter,1160749472569241,Angelina Rivera,3,3,2,0,1
datacenter,236028299534713,Team Computers,8,8,7,0,1
datacenter,230670726332809,TechCrunch,3,3,2,0,1
datacenter,1115872856711819,Rum Shada,2,2,1,0,1
datacenter,1221955276404233,Eminence,2,2,1,0,1
datacenter,1136014337406549,Microsoft,5,5,4,0,1
datacenter,1244534390915605,RoboX,4,4,3,0,1
datacenter,3661535720825906,Workiley Bhutan,2,2,1,0,1
datacenter,1179952517324496,Micole Ludovice,2,2,1,0,1
datacenter,3649958991909961,Md Ismail Sojal,17,17,16,0,1
datacenter,1219883906792680,Pinal Post,8,8,7,0,1
datacenter,1105212317174737,Microsoft,5,5,4,0,1
datacenter,1125018488645566,STÄRKEN Philippines,2,2,1,0,1
datacenter,1211811154212194,Green City Machinery,2,2,1,0,1
datacenter,245416955253434,The UAE Times,2,2,1,0,1
datacenter,9651131368268000,Technology IG,9,9,8,0,1
datacenter,297962569630048,Laughing Colours,3,3,2,0,1
datacenter,350449391262052,James Bigley Ranches,11,11,10,0,1
datacenter,8600269343322857,The Old Toronto,2,2,1,0,1
datacenter,1080893373319899,Bloomberg Markets,7,7,6,0,1
datacenter,25037480665952563,Connecticut Things,2,2,1,0,1
datacenter,233181533119192,City of East Point Government,2,2,1,0,1
datacenter,221673440993199,Infinity Explorers,3,3,2,0,1
datacenter,189675310814411,Hashem Al-Ghaili,3,3,2,0,1
datacenter,4008004846119207,Abdullahi Lekan,2,2,1,0,1
datacenter,1235908110927004,HCTC,4,4,3,0,1
datacenter,1211277826511861,a as architecture,2,2,1,0,1
datacenter,1156693381914979,Microsoft,4,4,3,0,1
datacenter,1477248879898339,Bot Campus AI ,1,1,1,0,0
datacenter,1280575049669184,Max Mogren,1,1,1,0,0
datacenter,1478334870125668,PPG Pakistan Pc Gamers Buy & Sell,1,1,1,0,0
datacenter,1477410369539002,IndoPacific Report,1,1,1,0,0
datacenter,1477696929552000,"NEP Group, Inc.",9,9,9,0,0
datacenter,1477717353730728,Nick And Brenda,1,1,1,0,0
datacenter,1174030777747314,Browserling,1,1,1,0,0
datacenter,1173219910866070,V E R O N I C A S T E I N E R,1,1,1,0,0
datacenter,1172721324302229,Uddhab Pramanik,1,1,1,0,0
datacenter,1478370343450969,Rafael Villagomez Ramirez,1,1,1,0,0
datacenter,1478656073454923,TechTweaks I.T. Solutions,2,2,2,0,0
datacenter,1172530331709516,Financialstrend,4,4,4,0,0
datacenter,1478657532979980,NBC4,1,1,1,0,0
datacenter,1172444230996226,Jared Morningstar,7,7,7,0,0
datacenter,1478863733455169,Muhibbul Muktadir Tanim,1,1,1,0,0
datacenter,1479115696449988,Emirates Building Systems,2,2,2,0,0
datacenter,1476840283524475,BAM - Burgess Awakening Media,1,1,1,0,0
datacenter,1174896133499681,Ministry Of IT & Telecom,2,2,2,0,0
datacenter,1174457781412433,Ryker Holdings,1,1,1,0,0
datacenter,1469932698083334,Code Web Không Khó,1,1,1,0,0
datacenter,1177042007585140,Jeremy Schissler,1,1,1,0,0
datacenter,1177118490269525,OneMiners,4,4,4,0,0
datacenter,1471174584193385,The MEP Junction ,3,3,3,0,0
datacenter,1471092384783753,Uncle Pappy,1,1,1,0,0
datacenter,1470495608202258,Inside Your Brain,1,1,1,0,0
datacenter,1470226610916582,Holly Nicole,1,1,1,0,0
datacenter,1469866254753787,Joshy Squatchy,14,14,14,0,0
datacenter,1174673677435022,Rachel Lee Givens,1,1,1,0,0
datacenter,1469800597234991,NetPoint NZ,3,3,3,0,0
datacenter,1469784688242671,Mahdi Mohammed,1,1,1,0,0
datacenter,1469460267681180,Dinaj Sikder,1,1,1,0,0
datacenter,1469249671277193,Pissedoffbartend3r,1,1,1,0,0
datacenter,1177339737624838,Kabir Mehrotra.official,1,1,1,0,0
datacenter,1177473214217684,UAE Stories,2,2,2,0,0
datacenter,1471375936795624,Matt Mckinzie,2,2,2,0,0
datacenter,1175980263766404,Intel,1,1,1,0,0
datacenter,1471406426747703,Gobind Singh Deo,2,2,2,0,0
datacenter,1175666787138862,CorpWire,1,1,1,0,0
datacenter,1471891004079510,Chioma fans,1,1,1,0,0
datacenter,1472259699991794,White People Making White People Food,1,1,1,0,0
datacenter,1472542160033560,Jhun Henries Decano,1,1,1,0,0
datacenter,1175396571353890,Reid Morris,3,3,3,0,0
datacenter,1473805611015258,Dustin Schreiner,1,1,1,0,0
datacenter,1175231351193747,DinaBina Technical Project Management A Marigold Digital Pvt Ltd Co,1,1,1,0,0
datacenter,1474100493797507,Ganesh Subedi,1,1,1,0,0
datacenter,1474316539848587,SpaceX,1,1,1,0,0
datacenter,1475775897201578,Mega Build,1,1,1,0,0
datacenter,1174878183890536,Ba Chisokone,1,1,1,0,0
datacenter,1174861617865885,Develyn Krystal,2,2,2,0,0
datacenter,1476064820169563,SermonAudio,1,1,1,0,0
datacenter,1476451557006047,YT technetwork,16,16,16,0,0
datacenter,1479143113217694,BusinessBlurb,5,5,5,0,0
datacenter,1170607937521076,Cooler Master,2,2,2,0,0
datacenter,1172371950312691,The Exponent Telegram,1,1,1,0,0
datacenter,1479605629936551,Phillip Ley,2,2,2,0,0
datacenter,1492188798018569,Business Fortune,5,5,5,0,0
datacenter,1492026298495183,Danielle Hallett,1,1,1,0,0
datacenter,1167277068582634,Gregory Dybas,1,1,1,0,0
datacenter,1491974745543644,ComAp,5,5,5,0,0
datacenter,1491461649191394,AV soporte técnico Costa Rica-SRL.,1,1,1,0,0
datacenter,1167967978532449,Simone Boyce,2,2,2,0,0
datacenter,1491367368444997,Manu Kumar Jain,1,1,1,0,0
datacenter,1491104151759673,Nasi Ispani,1,1,1,0,0
datacenter,1490980598849417,Tiffany McClure,2,2,2,0,0
datacenter,1490672672134108,ST Telemedia Global Data Centres India,131,131,131,0,0
datacenter,1490330098667013,Northern BC BUZZ,4,4,4,0,0
datacenter,1489828228263263,My Patriot Supply,1,1,1,0,0
datacenter,1489286198883515,Michael Perna,10,10,10,0,0
datacenter,1488852995935931,Funny Home,2,2,2,0,0
datacenter,1167971362098656,SoftEd Group of Companies,1,1,1,0,0
datacenter,1492932668637987,Justin Early,2,2,2,0,0
datacenter,1493360417947691,Avigilon,2,2,2,0,0
datacenter,1167123565278163,BrownFig,1,1,1,0,0
datacenter,1166744551556714,JT Knows Things,1,1,1,0,0
datacenter,1498730337662323,PMN News,1,1,1,0,0
datacenter,1498327424461018,ITJobs Egypt,1,1,1,0,0
datacenter,1166188111655298,Electrical engineer MEP,1,1,1,0,0
datacenter,1497302741406124,Laskenta,2,2,2,0,0
datacenter,1497238860915116,Sargent,3,3,3,0,0
datacenter,1496818180926003,Space Fans,2,2,2,0,0
datacenter,1496494951545745,Chron Heavenrazah Smith Sr.,1,1,1,0,0
datacenter,1493976221775146,Dr. Virga Podcast,5,5,5,0,0
datacenter,1496222064438825,Softwarica College of IT & E-commerce,1,1,1,0,0
datacenter,1496055365042745,Jenny Denise,1,1,1,0,0
datacenter,1495874737942981,AE Radio,3,3,3,0,0
datacenter,1166755708663166,Annie Harvel Miller,1,1,1,0,0
datacenter,1494931124751391,Swastika Investmart Ltd,1,1,1,0,0
datacenter,1494688975067628,Daily Rawalpindi,1,1,1,0,0
datacenter,1168814410931155,Dravidian Model,1,1,1,0,0
datacenter,1488644441789331,Welcome DOHA QATAR,1,1,1,0,0
datacenter,1487998832541842,JK Moving Services,1,1,1,0,0
datacenter,1170651278203788,Provoke News Official ,1,1,1,0,0
datacenter,1169697054191182,Careerjoin,1,1,1,0,0
datacenter,1170317815230142,Cheesy And The Bears,1,1,1,0,0
datacenter,1483523340462260,Omsimm Facts,1,1,1,0,0
datacenter,1482189502704441,Vietnam news,2,2,2,0,0
datacenter,1482002696164295,Lauren Brooke,2,2,2,0,0
datacenter,1481747206229146,For The People Alliance ftpa4rgv,3,3,3,0,0
datacenter,1481242782476212,The Brian Nichols Show,3,3,3,0,0
datacenter,1483563049725276,Zach Goldsmith,2,2,2,0,0
datacenter,1480298092884228,AskTraders.com,1,1,1,0,0
datacenter,1480041999767689,Progress Computeredu,1,1,1,0,0
datacenter,1170769221915354,Grace Taylor,1,1,1,0,0
datacenter,1171697227606227,NTT DATA,1,1,1,0,0
datacenter,1172068630979003,Electronic Health Solutions-Hakeem program شركة الحوسبة الصحية -برنامج حكيم,1,1,1,0,0
datacenter,1172285854781820,Kylie Micciche,1,1,1,0,0
datacenter,1483527305537426,The Pioneer,1,1,1,0,0
datacenter,1169514614266618,Toshiba USA,7,7,7,0,0
datacenter,1487712689105882,Charles Fowler Real Estate Services,2,2,2,0,0
datacenter,1485851819293988,All Engineering Hub,3,3,3,0,0
datacenter,1487664355683279,Simpleblacktheory,2,2,2,0,0
datacenter,1487501869036788,SocialPost TechX,1,1,1,0,0
datacenter,1487489192365075,Bradford Hall,1,1,1,0,0
datacenter,1168929617418947,Distorted Reality,1,1,1,0,0
datacenter,1487210928495149,Girl Du Jour,1,1,1,0,0
datacenter,1486059095875733,NFT WORLD,2,2,2,0,0
datacenter,1485669055384647,Science Careers,1,1,1,0,0
datacenter,1484153056127825,Yahsha Michael,1,1,1,0,0
datacenter,1485420185891208,Dominik Karnas,1,1,1,0,0
datacenter,1485340532364875,ASIA Sustainable Energy Week,4,4,4,0,0
datacenter,1485208333290211,Emmabailyyy,1,1,1,0,0
datacenter,1169313875367553,Ajay Yadav,1,1,1,0,0
datacenter,1485168012670599,Marilee Bridget Thomas,3,3,3,0,0
datacenter,1484331673325555,Anshul Walia,2,2,2,0,0
datacenter,1468439287859965,radhika kumari ,12,12,12,0,0
datacenter,1464869064425988,Back2Gaming,3,3,3,0,0
datacenter,1177558176676095,Bruce Thornton Air Conditioning & Plumbing,1,1,1,0,0
datacenter,1440485527827329,Open Ezhou,1,1,1,0,0
datacenter,1439721964651750,Pinnacle Construction & Infrastructure,1,1,1,0,0
datacenter,1439376877617826,Verse Media,2,2,2,0,0
datacenter,1439355060272945,Intel,1,1,1,0,0
datacenter,1188108619858697,Urdu Facts,1,1,1,0,0
datacenter,1188732562628223,QNAP Sri Lanka,2,2,2,0,0
datacenter,1439324413682043,We Build Value,1,1,1,0,0
datacenter,1189836946344941,Rajesh Raj,1,1,1,0,0
datacenter,1439101424194607,Smile Sciences,9,9,9,0,0
datacenter,1439080557505890,Akelapan,1,1,1,0,0
datacenter,1438245333574531,Funkykit,4,4,4,0,0
datacenter,1438096837083876,Cleveland Magazine,1,1,1,0,0
datacenter,1438040977911452,Jeremy Ladd,1,1,1,0,0
datacenter,1437793220482182,Curtin University Dubai,1,1,1,0,0
datacenter,1190709548683775,Reon Energy Limited,1,1,1,0,0
datacenter,1437606743965627,Dustin Bigelow,1,1,1,0,0
datacenter,1440398707226133,Elite Pakistan,1,1,1,0,0
datacenter,1187402095928219,Ryan Marshall - 7 News Detroit,2,2,2,0,0
datacenter,1177861230055308,MONIIFY,1,1,1,0,0
datacenter,1440505793226172,Technology Innovation,4,4,4,0,0
datacenter,1444575270051875,Dhanu N Joy,1,1,1,0,0
datacenter,1186276060021528,Ruth Nuckols Cox Williamson,1,1,1,0,0
datacenter,1444250689845860,Cecile G. Tamura,6,6,6,0,0
datacenter,1444118629518143,Commercial Bank of Ethiopia,1,1,1,0,0
datacenter,1443509714046934,Peter Sacco,1,1,1,0,0
datacenter,1443382767562710,Fna,2,2,2,0,0
datacenter,1442798316660812,Nixon Norman,1,1,1,0,0
datacenter,1186684066795004,WiFi Solutions,1,1,1,0,0
datacenter,1442541123368524,Ogbonna Ohakwe,1,1,1,0,0
datacenter,1442286523952840,Rana Shahbaz,2,2,2,0,0
datacenter,1441891533871825,Astro4Space,2,2,2,0,0
datacenter,1187075509116451,Richmond Community College,1,1,1,0,0
datacenter,1441673776955438,Customs Broker Rod Villanueva,1,1,1,0,0
datacenter,1441380693222339,Frontier Mining,3,3,3,0,0
datacenter,1441365760074108,Dương Phong,1,1,1,0,0
datacenter,1190985825282907,National Wildlife Magazine,1,1,1,0,0
datacenter,1437522070195444,New York State Senate Democratic Conference,1,1,1,0,0
datacenter,1437462257198402,Tampa Bay's Morning Blend,1,1,1,0,0
datacenter,1436656457441450,FaithNotes,1,1,1,0,0
datacenter,1431510527708442,MY Bhubaneswar,3,3,3,0,0
datacenter,1431431171111966,TECHx,24,24,24,0,0
datacenter,1431371437818464,VoIP.Review,20,20,20,0,0
datacenter,1194517278650314,ITB Nigeria Limited,2,2,2,0,0
datacenter,1431130878314620,CHHAP,1,1,1,0,0
datacenter,1194589745936276,On & Off Chain,1,1,1,0,0
datacenter,1195566751623866,YakMotley,1,1,1,0,0
datacenter,1429946974553898,Pakistan Speaks Out,1,1,1,0,0
datacenter,1195836505244021,NETS International,3,3,3,0,0
datacenter,1196024834695402,Zadakhabar,1,1,1,0,0
datacenter,1196042985727756,Conservativereese Ordinary,2,2,2,0,0
datacenter,1429178720995444,Arab News,1,1,1,0,0
datacenter,1428794501391014,Essar,4,4,4,0,0
datacenter,1196169299231060,TGN Technology,1,1,1,0,0
datacenter,1428522404698229,Chatham Journal Newspaper,1,1,1,0,0
datacenter,1192658218284071,Orion Perez D,2,2,2,0,0
datacenter,1431870984154812,Mytv WorldwidE,1,1,1,0,0
datacenter,1432545947780110,The City Menus,1,1,1,0,0
datacenter,1435054991382280,Dan O.Kwach,4,4,4,0,0
datacenter,1191366212024341,Nava Raipur Atal Nagar Vikas Pradhikaran,1,1,1,0,0
datacenter,1436403907312746,Move To Amend,1,1,1,0,0
datacenter,1435877941135371,Universe Facts,1,1,1,0,0
datacenter,1435517167376140,Iron Mountain,2,2,2,0,0
datacenter,1192136602223677,Microsoft,1,1,1,0,0
datacenter,1435491910879317,Health With Chummy,1,1,1,0,0
datacenter,1435016530919072,Corinthia M. Yancey,2,2,2,0,0
datacenter,1432780171121029,Synsation,1,1,1,0,0
datacenter,1434903730913023,Prime Vibes,1,1,1,0,0
datacenter,1433584907606670,Frog Mustard Stickers,1,1,1,0,0
datacenter,1433212707460939,Yahoo News,1,1,1,0,0
datacenter,1433086937636341,Golden State Times,1,1,1,0,0
datacenter,1433069903945502,สมาคมวิศวกรรมปรับอากาศแห่งประเทศไทย ACAT,1,1,1,0,0
datacenter,1433043993997180,JLL,4,4,4,0,0
datacenter,1186137800372585,Camilla Sayfutdinova,1,1,1,0,0
datacenter,1446047496409477,Housewife Prepper,4,4,4,0,0
datacenter,1185990325719990,VALUE M.E.P Services,1,1,1,0,0
datacenter,1457577572029938,"Croell, Inc.",1,1,1,0,0
datacenter,1460910724840680,Nidec Leroy-Somer - english,1,1,1,0,0
datacenter,1180589603878686,Bo Grant,2,2,2,0,0
datacenter,1460843711301954,Jon Oringer,1,1,1,0,0
datacenter,1460642971557991,NetworkChuck,1,1,1,0,0
datacenter,1459603724936085,SaudiGulf Projects,3,3,3,0,0
datacenter,1182081366836051,Legrand,4,4,4,0,0
datacenter,1182370879561420,Unisys,1,1,1,0,0
datacenter,1458908991729072,Just Lovlie,1,1,1,0,0
datacenter,1182687423023181,County Executive David Crowley,1,1,1,0,0
datacenter,1182822429784405,Maria Papageorgiou,1,1,1,0,0
datacenter,1458422938218433,Ledger-Enquirer,4,4,4,0,0
datacenter,1458203722338379,SGEG,1,1,1,0,0
datacenter,1458136732566808,Hot Chocolate,1,1,1,0,0
datacenter,1458121255134446,Oklahoma Source,1,1,1,0,0
datacenter,1458098922551363,Basic Networking,1,1,1,0,0
datacenter,1461341537806903,MoneyWorks4me,2,2,2,0,0
datacenter,1461401781597011,Marella Porter TV,3,3,3,0,0
datacenter,1180224404227588,Astov Tech Corporation,1,1,1,0,0
datacenter,1500846120756070,Insider News,1,1,1,0,0
datacenter,1468010145075288,Radionica,1,1,1,0,0
datacenter,1467138817669699,Nikko Beason,1,1,1,0,0
datacenter,1467042840902112,Business Connect Magazine,7,7,7,0,0
datacenter,1177963640569274,Itsallphoenix,1,1,1,0,0
datacenter,1178711843567729,Ka John,1,1,1,0,0
datacenter,1465395331405739,Geberit,1,1,1,0,0
datacenter,1463938988225085,YallBot,1,1,1,0,0
datacenter,1462089085543318,UnitingNow,5,5,5,0,0
datacenter,1462982357657872,Star Services LLC.,1,1,1,0,0
datacenter,1462448604606665,TomDispatch,4,4,4,0,0
datacenter,1179086627169503,Markets4you India,5,5,5,0,0
datacenter,1462269394868563,James Robertson,1,1,1,0,0
datacenter,1179372506605022,WORK180,1,1,1,0,0
datacenter,1462184124700808,BTV - Business Television,1,1,1,0,0
datacenter,1457793475111560,Aerospace Baykee Pakistan - Pvt. Ltd.,2,2,2,0,0
datacenter,1457448359342724,You Suck at Programming,1,1,1,0,0
datacenter,1447309619901165,Chase Calhoun,1,1,1,0,0
datacenter,1457182149028706,Anton D. Stetner,1,1,1,0,0
datacenter,1183571206055558,JoshiesWorld,1,1,1,0,0
datacenter,1183839852597995,Website Closers,1,1,1,0,0
datacenter,1183895020244142,Shanee Baldwin,1,1,1,0,0
datacenter,1452008598737916,Tiny Hooves Rescue and Petting Zoo,1,1,1,0,0
datacenter,1184201039253213,ScyllaDB,3,3,3,0,0
datacenter,1184384646964105,Royal Vil,1,1,1,0,0
datacenter,1450893895773234,Wärtsilä Corporation,2,2,2,0,0
datacenter,1184522179132092,บริษัทไอทีเทรนนิ่งจำกัด,1,1,1,0,0
datacenter,1449773669569878,Rahul P T,1,1,1,0,0
datacenter,1184547929964466,PCMR,1,1,1,0,0
datacenter,1184829315967806,Taiwan in Melbourne,1,1,1,0,0
datacenter,1184894709368998,Joѕн Orozco,1,1,1,0,0
datacenter,1448323009068688,Business Recorder,3,3,3,0,0
datacenter,1185085533183003,Webberstop India Pvt. Ltd.,6,6,6,0,0
datacenter,1447789119507007,Globe Business,3,3,3,0,0
datacenter,1452113725402598,HBCU Alum,1,1,1,0,0
datacenter,1452314540055261,Seasoned Strength,1,1,1,0,0
datacenter,1453451522165491,Tasmania Nepal,1,1,1,0,0
datacenter,1455570825158459,Jamie Ostroff,1,1,1,0,0
datacenter,1457150625205092,The Paducah Insider,1,1,1,0,0
datacenter,1456917828766796,Final Frontier,1,1,1,0,0
datacenter,1456652941782982,Republic,2,2,2,0,0
datacenter,1456277625256445,Commure Bangladesh,2,2,2,0,0
datacenter,1456085818597040,Consumer Choice Center,1,1,1,0,0
datacenter,1455699059395554,Stephen Keffer,3,3,3,0,0
datacenter,1455527935695027,Port St Lucie Talks,2,2,2,0,0
datacenter,1454353885446918,Huawei Middle East,1,1,1,0,0
datacenter,1455388905530862,Pullupspastapolitics,1,1,1,0,0
datacenter,1455291059636361,Technical NG,2,2,2,0,0
datacenter,1455056632203368,Jason Nathaniel Gaskin,1,1,1,0,0
datacenter,1454608892969543,Defense News 247,1,1,1,0,0
datacenter,1454437012123743,ASC Services Botswana,2,2,2,0,0
datacenter,1183251633647067,Deep Joga,3,3,3,0,0
datacenter,1500428221020840,Shannon O'Dell,1,1,1,0,0
datacenter,1165504474857367,"Cumberland County, NC Government",3,3,3,0,0
datacenter,1500957314443253,Brent Allison,1,1,1,0,0
datacenter,1572189440181862,Ethio Vacancy,1,1,1,0,0
datacenter,1154089325727728,Motilal Oswal Financial Services Ltd,2,2,2,0,0
datacenter,1563853411128487,VICE Australia,1,1,1,0,0
datacenter,1563539927588042,Russell Shaw,1,1,1,0,0
datacenter,1563084651061812,Lost places,1,1,1,0,0
datacenter,1154404112634830,Insider Tech,24,24,24,0,0
datacenter,1562793475388930,Iwdi ko Awdi Online TV,1,1,1,0,0
datacenter,1154446236600808,Midland Street News,1,1,1,0,0
datacenter,1562704318047963,Daily Beltway,1,1,1,0,0
datacenter,1154559405925836,Kayla Moody,2,2,2,0,0
datacenter,1562621047846527,Marie,1,1,1,0,0
datacenter,1562502637774231,Its.sahil.design Connected Page,1,1,1,0,0
datacenter,1562438461136011,Marc ChaGa,1,1,1,0,0
datacenter,1562273525349620,PuriFi,1,1,1,0,0
datacenter,1561985071621950,Gerald Wayne,1,1,1,0,0
datacenter,1561943071051657,MSI AIoT,5,5,5,0,0
datacenter,1564249694805274,World Data Hub,2,2,2,0,0
datacenter,1154016369756357,Facts Factory,1,1,1,0,0
datacenter,1564520744566993,Dyme,1,1,1,0,0
datacenter,1569656997154486,Hazleton News 1,1,1,1,0,0
datacenter,1570963087736287,Dakota LaTommy,1,1,1,0,0
datacenter,1570835077235109,Nina Foster,1,1,1,0,0
datacenter,1570825800409689,APILayer,1,1,1,0,0
datacenter,1570291400187017,Newark Electronics,1,1,1,0,0
datacenter,1570189090490327,People of Hyderabad,1,1,1,0,0
datacenter,1569831264641608,Bayou Boyz,8,8,8,0,0
datacenter,1569214687053899,mechanicallyincleyend,1,1,1,0,0
datacenter,1565879880971164,World Technocon,1,1,1,0,0
datacenter,1569016321499157,THECA : Thailand Electronics Circuit Asia,5,5,5,0,0
datacenter,1153746110055376,Imalawyerinreallife ,3,3,3,0,0
datacenter,1568037527849727,ProxySocks5,7,7,7,0,0
datacenter,1567493920715355,Stock Market Times,1,1,1,0,0
datacenter,1153895540216139,Maddie Bee,2,2,2,0,0
datacenter,1566845103938857,Dibyojit Dutta,1,1,1,0,0
datacenter,1561772367939902,Punjab Information Technology Board (PITB),1,1,1,0,0
